flightid,depcode,arrcode,depdate,arrdate,deptime,arrtime,depterminal,arrterminal,flightno,journey,class,bookingclass
1757032,LHR,DXB,2018-01-23,2018-01-24,11:55:00,21:25:00,,,QF10,out,Business,
1757032,DXB,MEL,2018-01-24,2018-01-24,00:00:00,21:25:00,,,QF10,out,Business,
1757032,MEL,DXB,2018-02-11,2018-02-11,23:25:00,00:00:00,,,QF9,in,Business,
1757032,DXB,LHR,2018-02-12,2018-02-12,00:00:00,12:40:00,,,QF9,in,Business,
1652992,MAN,DOH,2018-01-23,2018-01-24,15:20:00,01:05:00,,,QR28,out,Economy,
1652992,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Economy,
1652992,SYD,DOH,2018-03-14,2018-03-15,22:10:00,05:05:00,,,QR909,in,Economy,
1652992,DOH,MAN,2018-03-15,2018-03-15,07:10:00,11:50:00,,,QR27,in,Economy,
1658042,MAN,DOH,2018-01-23,2018-01-24,15:20:00,01:05:00,,,QR28,out,Economy,
1658042,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Economy,
1664536,MAN,DOH,2018-01-23,2018-01-24,15:20:00,01:05:00,,,QR28,out,Business,
1664536,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Business,
1664536,SYD,DOH,2018-02-24,2018-02-25,22:10:00,05:05:00,,,QR909,in,Business,
1664536,DOH,MAN,2018-02-25,2018-02-25,07:10:00,11:50:00,,,QR27,in,Business,
1803522,MAN,DOH,2018-01-23,2018-01-24,14:25:00,00:15:00,,,QR28,out,Economy,
1803522,DOH,CPT,2018-01-24,2018-01-24,01:50:00,11:05:00,,,QR1369,out,Economy,
1803522,PER,DOH,2018-02-15,2018-02-16,22:50:00,05:30:00,,,QR901,in,Economy,
1803522,DOH,MAN,2018-02-16,2018-02-16,07:20:00,11:55:00,,,QR27,in,Economy,
1825728,MAN,DOH,2018-01-23,2018-01-24,14:25:00,00:15:00,,,QR28,out,Economy,
1825728,DOH,CPT,2018-01-24,2018-01-24,01:50:00,11:05:00,,,QR1369,out,Economy,
1826364,MAN,DOH,2018-01-23,2018-01-24,14:25:00,00:15:00,,,QR28,out,Economy,
1826364,DOH,CPT,2018-01-24,2018-01-24,01:50:00,11:05:00,,,QR1369,out,Economy,
1826364,SYD,DOH,2018-02-22,2018-02-23,21:45:00,05:20:00,,,QR909,in,Economy,
1826364,DOH,MAN,2018-02-23,2018-02-23,07:20:00,11:55:00,,,QR27,in,Economy,
1667909,BHX,DOH,2018-01-23,2018-01-24,15:20:00,01:05:00,,,QR34,out,Economy,
1667909,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Economy,
1667909,SYD,DOH,2018-02-26,2018-02-27,22:10:00,05:05:00,,,QR909,in,Economy,
1667909,DOH,BHX,2018-02-27,2018-02-27,06:55:00,11:25:00,,,QR33,in,Economy,
1666735,LHR,DOH,2018-01-23,2018-01-24,14:15:00,00:05:00,,,QR4,out,Business,
1666735,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Business,
1666735,SYD,DOH,2018-02-26,2018-02-27,22:10:00,05:05:00,,,QR909,in,Business,
1666735,DOH,LHR,2018-02-27,2018-02-27,07:45:00,12:25:00,,,QR3,in,Business,
1758139,LHR,DOH,2018-01-23,2018-01-23,14:15:00,23:59:00,,,QR4,out,Economy,
1758139,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Economy,
1758139,SYD,DOH,2018-02-27,2018-02-28,22:10:00,05:05:00,,,QR909,in,Economy,
1758139,DOH,LHR,2018-02-28,2018-02-28,06:35:00,11:05:00,,,QR7,in,Economy,
1651799,LHR,DOH,2018-01-23,2018-01-24,15:05:00,00:45:00,,,QR8,out,Economy,
1651799,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Economy,
1651799,SYD,DOH,2018-02-24,2018-02-25,22:10:00,05:05:00,,,QR909,in,Economy,
1651799,DOH,LHR,2018-02-25,2018-02-25,07:45:00,12:25:00,,,QR3,in,Economy,
1652140,LHR,DOH,2018-01-23,2018-01-24,15:05:00,00:45:00,,,QR8,out,Economy,
1652140,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Economy,
1652140,SYD,DOH,2018-03-17,2018-03-18,22:10:00,05:05:00,,,QR909,in,Economy,
1652140,DOH,LHR,2018-03-18,2018-03-18,07:45:00,12:25:00,,,QR3,in,Economy,
1653315,LHR,DOH,2018-01-23,2018-01-24,15:05:00,00:45:00,,,QR8,out,Economy,
1653315,DOH,CPT,2018-01-24,2018-01-24,02:45:00,11:30:00,,,QR1369,out,Economy,
1631300,LVI,JNB,2018-01-23,2018-01-23,13:00:00,14:45:00,,,SA49,out,Economy,
1631300,JNB,CPT,2018-01-23,2018-01-23,18:15:00,20:20:00,,,SA363,out,Economy,
1742875,LHR,SIN,2018-01-23,2018-01-24,22:05:00,19:00:00,,,SQ321,out,Economy,
1742875,SIN,MEL,2018-01-24,2018-01-25,21:20:00,07:45:00,,,SQ227,out,Economy,
1742875,MEL,SIN,2018-02-11,2018-02-11,16:40:00,21:20:00,,,SQ228,in,Economy,
1742875,SIN,LHR,2018-02-11,2018-02-12,23:45:00,05:55:00,,,SQ322,in,Economy,
1764416,LHR,BKK,2018-01-23,2018-01-24,11:50:00,06:15:00,,,TG911,out,Business,
1764416,BKK,MEL,2018-01-24,2018-01-24,08:10:00,21:20:00,,,TG461,out,Business,
1764416,MEL,BKK,2018-02-12,2018-02-12,15:25:00,20:35:00,,,TG466,in,Business,
1764416,BKK,LHR,2018-02-13,2018-02-13,00:15:00,06:20:00,,,TG910,in,Business,
1762698,ABZ,LHR,2018-01-24,2018-01-24,06:20:00,07:55:00,,,BA1301,out,Business,
1762698,LHR,DXB,2018-01-24,2018-01-25,11:55:00,21:25:00,,,QF10,out,Business,
1762698,DXB,MEL,2018-01-25,2018-01-25,00:00:00,21:25:00,,,QF10,out,Business,
1762698,MEL,DXB,2018-02-11,2018-02-12,23:25:00,00:00:00,,,QF9,in,Business,
1762698,DXB,LHR,2018-02-12,2018-02-12,00:00:00,12:40:00,,,QF9,in,Business,
1762698,LHR,ABZ,2018-02-12,2018-02-12,14:25:00,16:00:00,,,BA1312,in,Business,
1638844,LVI,JNB,2018-01-24,2018-01-24,13:30:00,15:15:00,,,BA6292,out,Economy,
1638844,JNB,LHR,2018-01-24,2018-01-25,21:10:00,06:20:00,,,VS602,out,Economy,
1774995,LGW,DXB,2018-01-24,2018-01-24,09:40:00,20:35:00,,,EK12,out,Business,
1774995,DXB,MEL,2018-01-25,2018-01-25,01:05:00,21:25:00,,,EK5010,out,Business,
1774995,MEL,DXB,2018-02-12,2018-02-12,06:00:00,13:05:00,,,EK409,in,Business,
1774995,DXB,LGW,2018-02-12,2018-02-12,14:35:00,18:25:00,,,EK9,in,Business,
1666188,MAN,DXB,2018-01-24,2018-01-25,13:10:00,00:25:00,,,EK18,out,Economy,
1666188,DXB,CPT,2018-01-25,2018-01-25,04:00:00,11:45:00,,,EK772,out,Economy,
1666188,SYD,DXB,2018-02-26,2018-02-26,06:00:00,13:20:00,,,EK415,in,Economy,
1666188,DXB,MAN,2018-02-26,2018-02-26,14:40:00,18:40:00,,,EK19,in,Economy,
1670466,LHR,DXB,2018-01-24,2018-01-25,13:40:00,00:40:00,,,EK2,out,Economy,
1670466,DXB,CPT,2018-01-25,2018-01-25,04:00:00,11:45:00,,,EK772,out,Economy,
1670466,SYD,DXB,2018-02-26,2018-02-26,06:00:00,13:20:00,,,EK415,in,Economy,
1670466,DXB,LHR,2018-02-26,2018-02-26,14:30:00,18:20:00,,,EK3,in,Economy,
1666877,GLA,DXB,2018-01-24,2018-01-25,13:00:00,00:30:00,,,EK28,out,Economy,
1666877,DXB,CPT,2018-01-25,2018-01-25,04:00:00,11:45:00,,,EK772,out,Economy,
1666877,SYD,DXB,2018-02-28,2018-02-28,06:00:00,13:20:00,,,EK415,in,Economy,
1666877,DXB,GLA,2018-02-28,2018-02-28,14:45:00,19:00:00,,,EK25,in,Economy,
1770737,NCL,DXB,2018-01-24,2018-01-25,13:00:00,00:15:00,,,EK36,out,Economy,
1770737,DXB,MEL,2018-01-25,2018-01-25,03:00:00,23:20:00,,,EK408,out,Economy,
1770737,MEL,DXB,2018-02-11,2018-02-12,22:30:00,05:40:00,,,EK407,in,Economy,
1770737,DXB,NCL,2018-02-12,2018-02-12,07:25:00,11:20:00,,,EK35,in,Economy,
1744402,LHR,DXB,2018-01-24,2018-01-25,22:00:00,08:45:00,,,EK6,out,Economy,
1744402,DXB,CPT,2018-01-25,2018-01-25,10:50:00,18:25:00,,,EK778,out,Economy,
1744402,PER,DXB,2018-02-14,2018-02-15,22:20:00,05:25:00,,,EK421,in,Economy,
1744402,DXB,LHR,2018-02-15,2018-02-15,09:40:00,13:50:00,,,EK29,in,Economy,
1747040,LHR,AUH,2018-01-24,2018-01-24,09:00:00,20:20:00,,,EY12,out,Business,
1747040,AUH,MEL,2018-01-24,2018-01-25,22:20:00,18:45:00,,,EY460,out,Business,
1747040,PER,AUH,2018-02-26,2018-02-27,17:15:00,00:15:00,,,EY487,in,Business,
1747040,AUH,LHR,2018-02-27,2018-02-27,02:25:00,06:40:00,,,EY11,in,Business,
1789731,LHR,DXB,2018-01-24,2018-01-24,11:55:00,00:00:00,,,QF10,out,Business,
1789731,DXB,MEL,2018-01-25,2018-01-25,00:00:00,21:25:00,,,QF10,out,Business,
1789731,MEL,DXB,2018-02-11,2018-02-11,23:25:00,00:00:00,,,QF9,in,Business,
1789731,DXB,LHR,2018-02-12,2018-02-12,00:00:00,12:40:00,,,QF9,in,Business,
1796740,LHR,DXB,2018-01-24,2018-01-24,11:55:00,00:00:00,,,QF10,out,Business,
1796740,DXB,MEL,2018-01-25,2018-01-25,00:00:00,21:25:00,,,QF10,out,Business,
1796740,MEL,DXB,2018-02-11,2018-02-11,23:25:00,00:00:00,,,QF9,in,Business,
1796740,DXB,LHR,2018-02-12,2018-02-12,00:00:00,12:40:00,,,QF9,in,Business,
1739096,MAN,DXB,2018-01-24,2018-01-25,13:10:00,00:25:00,,,QF8018,out,Business,
1739096,DXB,MEL,2018-01-25,2018-01-25,03:00:00,23:20:00,,,QF8408,out,Business,
1739096,MEL,DXB,2018-02-11,2018-02-12,18:45:00,04:50:00,,,QF8405,in,Business,
1739096,DXB,MAN,2018-02-12,2018-02-12,07:15:00,11:20:00,,,QF8017,in,Business,
1642254,LHR,DOH,2018-01-24,2018-01-24,09:00:00,18:50:00,,,QR10,out,Economy,
1642254,DOH,CPT,2018-01-25,2018-01-25,02:45:00,11:30:00,,,QR1369,out,Economy,
1739488,LHR,DOH,2018-01-24,2018-01-24,09:00:00,18:45:00,,,QR10,out,Economy,
1739488,DOH,MEL,2018-01-24,2018-01-25,20:20:00,17:45:00,,,QR904,out,Economy,
1739488,MEL,DOH,2018-02-11,2018-02-12,23:10:00,05:25:00,,,QR905,in,Economy,
1739488,DOH,LHR,2018-02-12,2018-02-12,07:45:00,12:25:00,,,QR3,in,Economy,
1746727,LHR,DOH,2018-01-24,2018-01-24,09:00:00,18:45:00,,,QR10,out,Business,
1746727,DOH,MEL,2018-01-24,2018-01-25,20:20:00,17:45:00,,,QR904,out,Business,
1746727,MEL,DOH,2018-02-11,2018-02-12,23:10:00,05:25:00,,,QR905,in,Business,
1746727,DOH,LHR,2018-02-12,2018-02-12,07:45:00,12:25:00,,,QR3,in,Business,
1817772,LHR,DOH,2018-01-24,2018-01-24,09:00:00,18:45:00,,,QR10,out,Business,
1817772,DOH,MEL,2018-01-24,2018-01-25,21:00:00,18:45:00,,,QR904,out,Business,
1817772,MEL,DOH,2018-02-11,2018-02-12,22:30:00,05:30:00,,,QR905,in,Business,
1817772,DOH,LHR,2018-02-12,2018-02-12,08:00:00,12:25:00,,,QR3,in,Business,
1667129,MAN,DOH,2018-01-24,2018-01-25,15:20:00,01:05:00,,,QR28,out,Economy,
1667129,DOH,CPT,2018-01-25,2018-01-25,02:45:00,11:30:00,,,QR1369,out,Economy,
1667129,SYD,DOH,2018-02-24,2018-02-25,22:10:00,05:05:00,,,QR909,in,Economy,
1667129,DOH,MAN,2018-02-25,2018-02-25,07:10:00,11:50:00,,,QR27,in,Economy,
1642260,LHR,DOH,2018-01-24,2018-01-25,14:15:00,00:05:00,,,QR4,out,Economy,
1642260,DOH,CPT,2018-01-25,2018-01-25,02:45:00,11:30:00,,,QR1369,out,Economy,
1787000,LHR,DOH,2018-01-24,2018-01-24,14:15:00,23:59:00,,,QR4,out,Business,
1787000,DOH,CPT,2018-01-25,2018-01-25,01:50:00,11:05:00,,,QR1369,out,Business,
1739624,LHR,SIN,2018-01-24,2018-01-25,09:15:00,06:10:00,,,SQ305,out,PremiumEconomy,
1739624,SIN,MEL,2018-01-25,2018-01-25,07:45:00,18:10:00,,,SQ207,out,PremiumEconomy,
1739624,MEL,SIN,2018-02-11,2018-02-12,19:25:00,00:05:00,,,SQ208,in,PremiumEconomy,
1739624,SIN,LHR,2018-02-12,2018-02-12,01:10:00,07:20:00,,,SQ306,in,PremiumEconomy,
1740202,LHR,SIN,2018-01-24,2018-01-25,09:15:00,06:10:00,,,SQ305,out,PremiumEconomy,
1740202,SIN,MEL,2018-01-25,2018-01-25,07:45:00,18:10:00,,,SQ207,out,PremiumEconomy,
1740202,MEL,SIN,2018-02-11,2018-02-12,19:25:00,00:05:00,,,SQ208,in,PremiumEconomy,
1740202,SIN,LHR,2018-02-12,2018-02-12,01:10:00,07:20:00,,,SQ306,in,PremiumEconomy,
1748628,LHR,SIN,2018-01-24,2018-01-25,09:10:00,06:05:00,,,SQ305,out,PremiumEconomy,
1748628,SIN,MEL,2018-01-25,2018-01-25,07:45:00,18:10:00,,,SQ207,out,PremiumEconomy,
1748628,MEL,SIN,2018-02-11,2018-02-12,19:25:00,00:05:00,,,SQ208,in,PremiumEconomy,
1748628,SIN,LHR,2018-02-12,2018-02-12,01:10:00,07:20:00,,,SQ306,in,PremiumEconomy,
1755453,IAD,DFW,2018-01-25,2018-01-25,15:22:00,17:40:00,,,AA2201,out,Economy,
1755453,DFW,GIG,2018-01-25,2018-01-26,18:50:00,09:20:00,,,AA223,out,Economy,
1755453,SCL,MIA,2018-02-14,2018-02-15,22:00:00,04:43:00,,,AA912,in,Economy,
1755453,MIA,BWI,2018-02-15,2018-02-15,08:35:00,11:10:00,,,AA2620,in,Economy,
1848547,LHR,PHL,2018-01-25,2018-01-25,12:45:00,15:55:00,,,AA6130,out,Economy,
1848547,PHL,MSY,2018-01-25,2018-01-25,18:40:00,20:55:00,,,AA1891,out,Economy,
1848547,MSY,CLT,2018-02-04,2018-02-04,14:11:00,17:12:00,,,AA4620,in,Economy,
1848547,CLT,LHR,2018-02-04,2018-02-05,18:15:00,07:10:00,,,AA730,in,Economy,
1729259,LHR,CDG,2018-01-25,2018-01-25,19:50:00,22:00:00,,,AF1181,out,Business,
1729259,CDG,GIG,2018-01-25,2018-01-26,23:35:00,08:10:00,,,AF442,out,Business,
1729259,SCL,CDG,2018-02-14,2018-02-15,14:15:00,08:15:00,,,AF401,in,Business,
1729259,CDG,LHR,2018-02-15,2018-02-15,10:05:00,10:35:00,,,AF1580,in,Business,
1740763,LHR,CDG,2018-01-25,2018-01-25,15:35:00,17:50:00,,,AF1781,out,Business,
1740763,CDG,GIG,2018-01-25,2018-01-26,23:35:00,08:10:00,,,AF442,out,Business,
1740763,SCL,CDG,2018-02-14,2018-02-15,14:15:00,08:15:00,,,AF401,in,Business,
1740763,CDG,LHR,2018-02-15,2018-02-15,10:05:00,10:35:00,,,AF1580,in,Business,
1740778,LHR,CDG,2018-01-25,2018-01-25,15:35:00,17:50:00,,,AF1781,out,Business,
1740778,CDG,GIG,2018-01-25,2018-01-26,23:35:00,08:10:00,,,AF442,out,Business,
1740778,SCL,CDG,2018-02-14,2018-02-15,14:15:00,08:15:00,,,AF401,in,Business,
1740778,CDG,LHR,2018-02-15,2018-02-15,10:05:00,10:35:00,,,AF1580,in,Business,
1744617,LHR,FCO,2018-01-25,2018-01-25,16:55:00,20:25:00,,,AZ207,out,Business,
1744617,FCO,GIG,2018-01-25,2018-01-26,21:45:00,06:30:00,,,AZ672,out,PremiumEconomy,
1775357,LHR,HKG,2018-01-25,2018-01-26,18:25:00,14:20:00,,,BA31,out,Economy,
1775357,HKG,PNH,2018-01-26,2018-01-26,16:00:00,17:45:00,,,CX5206,out,Economy,
1775357,DPS,DOH,2018-02-20,2018-02-20,09:30:00,14:15:00,,,BA6372,in,Economy,
1775357,DOH,LHR,2018-02-20,2018-02-20,15:50:00,20:25:00,,,BA7015,in,Economy,
1754398,SYD,SIN,2018-02-24,2018-02-24,16:30:00,00:00:00,,,BA16,in,Economy,
1754398,SIN,LHR,2018-02-24,2018-02-25,00:00:00,04:55:00,,,BA16,in,Economy,
1771739,SYD,SIN,2018-02-28,2018-02-28,16:30:00,00:00:00,,,BA16,in,PremiumEconomy,
1771739,SIN,LHR,2018-03-01,2018-03-01,00:00:00,04:55:00,,,BA16,in,PremiumEconomy,
1673667,AMS,LHR,2018-01-25,2018-01-25,16:10:00,16:25:00,,,BA439,out,Economy,
1673667,LHR,CPT,2018-01-25,2018-01-26,18:05:00,07:40:00,,,BA43,out,Economy,
1673667,SYD,LHR,2018-02-24,2018-02-25,16:30:00,04:55:00,,,BA16,in,Economy,
1673667,LHR,AMS,2018-02-25,2018-02-25,06:45:00,09:05:00,,,BA428,in,Economy,
1660420,MAN,DXB,2018-01-25,2018-01-26,20:35:00,07:45:00,,,EK20,out,Economy,
1660420,DXB,CPT,2018-01-26,2018-01-26,10:50:00,18:25:00,,,EK778,out,Economy,
1660420,SYD,DXB,2018-02-25,2018-02-26,16:45:00,00:40:00,,,EK5001,in,Economy,
1660420,DXB,MAN,2018-02-26,2018-02-26,03:00:00,07:00:00,,,EK21,in,Economy,
1671883,MAN,DXB,2018-01-25,2018-01-26,20:35:00,07:45:00,,,EK20,out,Economy,
1671883,DXB,CPT,2018-01-26,2018-01-26,08:55:00,16:30:00,,,EK770,out,Economy,
1671883,SYD,DXB,2018-02-26,2018-02-27,16:45:00,00:40:00,,,EK5001,in,Economy,
1671883,DXB,MAN,2018-02-27,2018-02-27,03:00:00,07:00:00,,,EK21,in,Economy,
1686280,MAN,DXB,2018-01-25,2018-01-26,20:35:00,07:45:00,,,EK20,out,Economy,
1686280,DXB,CPT,2018-01-26,2018-01-26,10:50:00,18:25:00,,,EK778,out,Economy,
1686280,SYD,DXB,2018-02-25,2018-02-26,16:45:00,00:40:00,,,EK5001,in,Economy,
1686280,DXB,MAN,2018-02-26,2018-02-26,03:00:00,07:00:00,,,EK21,in,Economy,
1750157,MAN,DXB,2018-01-25,2018-01-26,20:35:00,07:50:00,,,EK20,out,Economy,
1750157,DXB,CPT,2018-01-26,2018-01-26,08:55:00,16:30:00,,,EK770,out,Economy,
1750157,SYD,DXB,2018-02-27,2018-02-28,16:45:00,00:40:00,,,EK5001,in,Economy,
1750157,DXB,MAN,2018-02-28,2018-02-28,03:00:00,07:00:00,,,EK21,in,Economy,
1648340,GLA,DXB,2018-01-25,2018-01-26,20:50:00,08:05:00,,,EK26,out,Business,
1648340,DXB,CPT,2018-01-26,2018-01-26,10:50:00,18:25:00,,,EK778,out,Business,
1648340,SYD,DXB,2018-02-27,2018-02-28,21:45:00,05:15:00,,,EK413,in,Business,
1648340,DXB,GLA,2018-02-28,2018-02-28,07:20:00,11:30:00,,,EK27,in,Business,
1672834,LHR,DXB,2018-01-25,2018-01-26,19:00:00,05:50:00,,,EK32,out,Economy,
1672834,DXB,CPT,2018-01-26,2018-01-26,08:55:00,16:30:00,,,EK770,out,Economy,
1672834,SYD,DXB,2018-02-26,2018-02-26,06:00:00,13:20:00,,,EK415,in,Economy,
1672834,DXB,LHR,2018-02-26,2018-02-26,14:30:00,18:20:00,,,EK3,in,Economy,
1667636,BHX,DXB,2018-01-25,2018-01-26,20:45:00,07:40:00,,,EK38,out,Economy,
1667636,DXB,SEZ,2018-01-26,2018-01-26,09:55:00,14:30:00,,,EK707,out,Economy,
1667636,DEL,DXB,2018-02-20,2018-02-20,10:35:00,13:00:00,,,EK511,in,Economy,
1667636,DXB,BHX,2018-02-20,2018-02-20,14:50:00,18:45:00,,,EK37,in,Economy,
1673484,BHX,DXB,2018-01-25,2018-01-26,20:45:00,07:40:00,,,EK38,out,Economy,
1673484,DXB,CPT,2018-01-26,2018-01-26,08:55:00,16:30:00,,,EK770,out,Economy,
1673484,SYD,DXB,2018-03-05,2018-03-05,06:00:00,13:20:00,,,EK415,in,Economy,
1673484,DXB,BHX,2018-03-05,2018-03-05,14:50:00,18:45:00,,,EK37,in,Economy,
1664131,LHR,DXB,2018-01-25,2018-01-26,20:20:00,07:05:00,,,EK4,out,Economy,
1664131,DXB,CPT,2018-01-26,2018-01-26,08:55:00,16:30:00,,,EK770,out,Economy,
1664131,ADL,DXB,2018-02-21,2018-02-22,22:35:00,05:15:00,,,EK441,in,Economy,
1664131,DXB,LHR,2018-02-22,2018-02-22,07:45:00,11:40:00,,,EK1,in,Economy,
1664682,LHR,DXB,2018-01-25,2018-01-26,20:20:00,07:05:00,,,EK4,out,Economy,
1664682,DXB,CPT,2018-01-26,2018-01-26,08:55:00,16:30:00,,,EK770,out,Economy,
1664682,SYD,DXB,2018-03-09,2018-03-10,16:45:00,00:40:00,,,EK5001,in,Economy,
1664682,DXB,LHR,2018-03-10,2018-03-10,02:40:00,06:50:00,,,EK5101,in,Economy,
1665497,LHR,DXB,2018-01-25,2018-01-26,20:20:00,07:05:00,,,EK4,out,Economy,
1665497,DXB,CPT,2018-01-26,2018-01-26,08:55:00,16:30:00,,,EK770,out,Economy,
1665497,MEL,DXB,2018-03-04,2018-03-05,23:25:00,06:30:00,,,EK5009,in,Economy,
1665497,DXB,LHR,2018-03-05,2018-03-05,08:30:00,12:40:00,,,EK5109,in,Economy,
1668461,LHR,DXB,2018-01-25,2018-01-26,20:20:00,07:05:00,,,EK4,out,Economy,
1668461,DXB,CPT,2018-01-26,2018-01-26,08:55:00,16:30:00,,,EK770,out,Economy,
1668461,SYD,DXB,2018-02-27,2018-02-28,16:45:00,00:40:00,,,EK5001,in,Economy,
1668461,DXB,LHR,2018-02-28,2018-02-28,02:40:00,06:50:00,,,EK5101,in,Economy,
1682882,LHR,DXB,2018-01-25,2018-01-26,20:20:00,07:05:00,,,EK4,out,Economy,
1682882,DXB,SEZ,2018-01-26,2018-01-26,09:55:00,14:30:00,,,EK707,out,Economy,
1682882,DEL,DXB,2018-02-20,2018-02-20,21:25:00,23:55:00,,,EK515,in,Economy,
1682882,DXB,LGW,2018-02-21,2018-02-21,02:50:00,06:40:00,,,EK11,in,Economy,
1828175,BHX,DXB,2018-01-25,2018-01-26,13:30:00,00:35:00,,,EK40,out,Economy,
1828175,DXB,SIN,2018-01-26,2018-01-26,02:35:00,13:45:00,,,EK432,out,Economy,
1828175,DPS,DXB,2018-02-10,2018-02-10,00:05:00,05:25:00,,,EK399,in,Economy,
1828175,DXB,BHX,2018-02-10,2018-02-10,07:25:00,11:25:00,,,EK39,in,Economy,
1666003,LHR,AUH,2018-01-25,2018-01-26,20:00:00,07:15:00,,,EY18,out,Business,
1666003,AUH,SEZ,2018-01-26,2018-01-26,08:55:00,13:35:00,,,EY622,out,Business,
1666003,DEL,AUH,2018-02-20,2018-02-20,09:15:00,11:50:00,,,EY229,in,Business,
1666003,AUH,LHR,2018-02-20,2018-02-20,13:35:00,17:45:00,,,EY17,in,Business,
1741856,BHX,AMS,2018-01-25,2018-01-25,06:15:00,08:35:00,,,KL1420,out,Economy,
1741856,AMS,GIG,2018-01-25,2018-01-25,10:30:00,19:35:00,,,KL705,out,Economy,
1741856,SCL,AMS,2018-02-14,2018-02-15,12:45:00,10:00:00,,,KL702,in,Economy,
1741856,AMS,BHX,2018-02-15,2018-02-15,12:35:00,12:50:00,,,KL1425,in,Economy,
1739462,LHR,FRA,2018-01-25,2018-01-25,18:30:00,21:05:00,,,LH917,out,Economy,
1739462,FRA,GIG,2018-01-25,2018-01-26,22:15:00,07:05:00,,,LH500,out,Economy,
1739462,SCL,YYZ,2018-02-15,2018-02-16,21:10:00,05:40:00,,,AC93,in,Economy,
1739462,YYZ,LHR,2018-02-16,2018-02-16,08:40:00,20:30:00,,,AC868,in,Economy,
1655667,MAN,DOH,2018-01-25,2018-01-26,15:20:00,01:05:00,,,QR28,out,Economy,
1655667,DOH,CPT,2018-01-26,2018-01-26,02:45:00,11:30:00,,,QR1369,out,Economy,
1655667,SYD,DOH,2018-02-24,2018-02-25,22:10:00,05:05:00,,,QR909,in,Economy,
1655667,DOH,MAN,2018-02-25,2018-02-25,07:10:00,11:50:00,,,QR27,in,Economy,
1669175,MAN,DOH,2018-01-25,2018-01-26,15:20:00,01:05:00,,,QR28,out,Economy,
1669175,DOH,CPT,2018-01-26,2018-01-26,02:45:00,11:30:00,,,QR1369,out,Economy,
1669175,SYD,DOH,2018-02-24,2018-02-25,22:10:00,05:05:00,,,QR909,in,Economy,
1669175,DOH,MAN,2018-02-25,2018-02-25,07:10:00,11:50:00,,,QR27,in,Economy,
1670331,MAN,DOH,2018-01-25,2018-01-26,15:20:00,01:05:00,,,QR28,out,Economy,
1670331,DOH,CPT,2018-01-26,2018-01-26,02:45:00,11:30:00,,,QR1369,out,Economy,
1670331,SYD,DOH,2018-02-24,2018-02-25,22:10:00,05:05:00,,,QR909,in,Economy,
1670331,DOH,MAN,2018-02-25,2018-02-25,07:10:00,11:50:00,,,QR27,in,Economy,
1687141,MAN,DOH,2018-01-25,2018-01-26,15:20:00,01:05:00,,,QR28,out,Economy,
1687141,DOH,CPT,2018-01-26,2018-01-26,02:45:00,11:30:00,,,QR1369,out,Economy,
1687141,SYD,DOH,2018-02-24,2018-02-25,22:10:00,05:05:00,,,QR909,in,Economy,
1687141,DOH,MAN,2018-02-25,2018-02-25,07:10:00,11:50:00,,,QR27,in,Economy,
1833075,EDI,DOH,2018-01-25,2018-01-26,14:55:00,00:55:00,,,QR30,out,Business,
1833075,DOH,JNB,2018-01-26,2018-01-26,02:20:00,10:05:00,,,QR1363,out,Business,
1833075,JNB,CPT,2018-01-26,2018-01-26,12:40:00,14:50:00,,,QR6330,out,Business,
1833075,PER,DOH,2018-02-23,2018-02-24,22:50:00,05:30:00,,,QR901,in,Business,
1833075,DOH,EDI,2018-02-24,2018-02-24,07:30:00,12:30:00,,,QR29,in,Business,
1664238,LHR,DOH,2018-01-25,2018-01-26,14:15:00,00:05:00,,,QR4,out,Business,
1664238,DOH,CPT,2018-01-26,2018-01-26,02:45:00,11:30:00,,,QR1369,out,Business,
1664238,MEL,DOH,2018-02-23,2018-02-24,23:10:00,05:25:00,,,QR905,in,Business,
1664238,DOH,LHR,2018-02-24,2018-02-24,07:45:00,12:25:00,,,QR3,in,Business,
1664589,LHR,DOH,2018-01-25,2018-01-26,14:15:00,00:05:00,,,QR4,out,Business,
1664589,DOH,CPT,2018-01-26,2018-01-26,02:45:00,11:30:00,,,QR1369,out,Business,
1664589,SYD,DOH,2018-02-24,2018-02-25,22:10:00,05:05:00,,,QR909,in,Business,
1664589,DOH,LHR,2018-02-25,2018-02-25,07:45:00,12:25:00,,,QR3,in,Business,
1670552,LHR,DOH,2018-01-25,2018-01-26,14:15:00,00:05:00,,,QR4,out,Business,
1670552,DOH,CPT,2018-01-26,2018-01-26,02:45:00,11:30:00,,,QR1369,out,Business,
1670552,SYD,DOH,2018-02-25,2018-02-26,22:10:00,05:05:00,,,QR909,in,Business,
